game_id,season,week,team,team_score,opp,opp_score,team_result,location,spread_line,team_coach,opp_coach
1999_01_NYG_TB,1999,1,NYG,17,TB,13,4,Away,-5.5,Jim Fassel,Tony Dungy
1999_01_NYG_TB,1999,1,TB,13,NYG,17,-4,Home,5.5,Tony Dungy,Jim Fassel
1999_01_SF_JAX,1999,1,SF,3,JAX,41,-38,Away,-5.5,Steve Mariucci,Tom Coughlin
1999_01_SF_JAX,1999,1,JAX,41,SF,3,38,Home,5.5,Tom Coughlin,Steve Mariucci
1999_01_PIT_CLE,1999,1,PIT,43,CLE,0,43,Away,6,Bill Cowher,Chris Palmer
1999_01_PIT_CLE,1999,1,CLE,0,PIT,43,-43,Home,-6,Chris Palmer,Bill Cowher
1999_01_MIA_DEN,1999,1,MIA,38,DEN,21,17,Away,-6,Jimmy Johnson,Mike Shanahan
1999_01_MIA_DEN,1999,1,DEN,21,MIA,38,-17,Home,6,Mike Shanahan,Jimmy Johnson
1999_02_ARI_MIA,1999,2,ARI,16,MIA,19,-3,Away,-9,Vince Tobin,Jimmy Johnson
1999_02_ARI_MIA,1999,2,MIA,19,ARI,16,3,Home,9,Jimmy Johnson,Vince Tobin
1999_02_GB_DET,1999,2,GB,15,DET,23,-8,Away,6.5,Ray Rhodes,Bobby Ross
1999_02_GB_DET,1999,2,DET,23,GB,15,8,Home,-6.5,Bobby Ross,Ray Rhodes
1999_02_IND_NE,1999,2,IND,28,NE,31,-3,Away,-4.5,Jim Mora,Pete Carroll
1999_02_IND_NE,1999,2,NE,31,IND,28,3,Home,4.5,Pete Carroll,Jim Mora
1999_02_JAX_CAR,1999,2,JAX,22,CAR,20,2,Away,9.5,Tom Coughlin,George Seifert
1999_02_JAX_CAR,1999,2,CAR,20,JAX,22,-2,Home,-9.5,George Seifert,Tom Coughlin
1999_02_OAK_MIN,1999,2,LV,22,MIN,17,5,Away,-11,Jon Gruden,Dennis Green
1999_02_OAK_MIN,1999,2,MIN,17,LV,22,-5,Home,11,Dennis Green,Jon Gruden
1999_02_PIT_BAL,1999,2,PIT,23,BAL,20,3,Away,2.5,Bill Cowher,Brian Billick
1999_02_PIT_BAL,1999,2,BAL,20,PIT,23,-3,Home,-2.5,Brian Billick,Bill Cowher
1999_02_SD_CIN,1999,2,LAC,34,CIN,7,27,Away,-1,Mike Riley,Bruce Coslet
1999_02_SD_CIN,1999,2,CIN,7,LAC,34,-27,Home,1,Bruce Coslet,Mike Riley
1999_02_SEA_CHI,1999,2,SEA,14,CHI,13,1,Away,3.5,Mike Holmgren,Dick Jauron
1999_02_SEA_CHI,1999,2,CHI,13,SEA,14,-1,Home,-3.5,Dick Jauron,Mike Holmgren
1999_02_TB_PHI,1999,2,TB,19,PHI,5,14,Away,6.5,Tony Dungy,Andy Reid
1999_02_TB_PHI,1999,2,PHI,5,TB,19,-14,Home,-6.5,Andy Reid,Tony Dungy
1999_02_WAS_NYG,1999,2,WAS,50,NYG,21,29,Away,-2.5,Norv Turner,Jim Fassel
1999_02_WAS_NYG,1999,2,NYG,21,WAS,50,-29,Home,2.5,Jim Fassel,Norv Turner
1999_02_NO_SF,1999,2,NO,21,SF,28,-7,Away,-11,Mike Ditka,Steve Mariucci
1999_02_NO_SF,1999,2,SF,28,NO,21,7,Home,11,Steve Mariucci,Mike Ditka
1999_02_CLE_TEN,1999,2,CLE,9,TEN,26,-17,Away,-16,Chris Palmer,Jeff Fisher
1999_02_CLE_TEN,1999,2,TEN,26,CLE,9,17,Home,16,Jeff Fisher,Chris Palmer
1999_02_DEN_KC,1999,2,DEN,10,KC,26,-16,Away,3.5,Mike Shanahan,Gunther Cunningham
1999_02_DEN_KC,1999,2,KC,26,DEN,10,16,Home,-3.5,Gunther Cunningham,Mike Shanahan
1999_02_NYJ_BUF,1999,2,NYJ,3,BUF,17,-14,Away,-4,Bill Parcells,Wade Phillips
1999_02_NYJ_BUF,1999,2,BUF,17,NYJ,3,14,Home,4,Wade Phillips,Bill Parcells
1999_02_ATL_DAL,1999,2,ATL,7,DAL,24,-17,Away,-6.5,Dan Reeves,Chan Gailey
1999_02_ATL_DAL,1999,2,DAL,24,ATL,7,17,Home,6.5,Chan Gailey,Dan Reeves
1999_03_ATL_STL,1999,3,ATL,7,LA,35,-28,Away,1.5,Dan Reeves,Dick Vermeil
1999_03_ATL_STL,1999,3,LA,35,ATL,7,28,Home,-1.5,Dick Vermeil,Dan Reeves
1999_03_WAS_NYJ,1999,3,WAS,27,NYJ,20,7,Away,1,Norv Turner,Bill Parcells
1999_03_WAS_NYJ,1999,3,NYJ,20,WAS,27,-7,Home,-1,Bill Parcells,Norv Turner
1999_03_CIN_CAR,1999,3,CIN,3,CAR,27,-24,Away,-7,Bruce Coslet,George Seifert
1999_03_CIN_CAR,1999,3,CAR,27,CIN,3,24,Home,7,George Seifert,Bruce Coslet
1999_03_CLE_BAL,1999,3,CLE,10,BAL,17,-7,Away,-12,Chris Palmer,Brian Billick
1999_03_CLE_BAL,1999,3,BAL,17,CLE,10,7,Home,12,Brian Billick,Chris Palmer
1999_03_DEN_TB,1999,3,DEN,10,TB,13,-3,Away,-2.5,Mike Shanahan,Tony Dungy
1999_03_DEN_TB,1999,3,TB,13,DEN,10,3,Home,2.5,Tony Dungy,Mike Shanahan
1999_03_DET_KC,1999,3,DET,21,KC,31,-10,Away,-3.5,Bobby Ross,Gunther Cunningham
1999_03_DET_KC,1999,3,KC,31,DET,21,10,Home,3.5,Gunther Cunningham,Bobby Ross
1999_03_PHI_BUF,1999,3,PHI,0,BUF,26,-26,Away,-11.5,Andy Reid,Wade Phillips
1999_03_PHI_BUF,1999,3,BUF,26,PHI,0,26,Home,11.5,Wade Phillips,Andy Reid
1999_03_SEA_PIT,1999,3,SEA,29,PIT,10,19,Away,-4,Mike Holmgren,Bill Cowher
1999_03_SEA_PIT,1999,3,PIT,10,SEA,29,-19,Home,4,Bill Cowher,Mike Holmgren
1999_03_TEN_JAX,1999,3,TEN,20,JAX,19,1,Away,-9.5,Jeff Fisher,Tom Coughlin
1999_03_TEN_JAX,1999,3,JAX,19,TEN,20,-1,Home,9.5,Tom Coughlin,Jeff Fisher
1999_03_IND_SD,1999,3,IND,27,LAC,19,8,Away,1,Jim Mora,Mike Riley
1999_03_IND_SD,1999,3,LAC,19,IND,27,-8,Home,-1,Mike Riley,Jim Mora
1999_03_CHI_OAK,1999,3,CHI,17,LV,24,-7,Away,-7,Dick Jauron,Jon Gruden
1999_03_CHI_OAK,1999,3,LV,24,CHI,17,7,Home,7,Jon Gruden,Dick Jauron
1999_03_MIN_GB,1999,3,MIN,20,GB,23,-3,Away,-0,Dennis Green,Ray Rhodes
1999_03_MIN_GB,1999,3,GB,23,MIN,20,3,Home,0,Ray Rhodes,Dennis Green
1999_03_NYG_NE,1999,3,NYG,14,NE,16,-2,Away,-6,Jim Fassel,Pete Carroll
1999_03_NYG_NE,1999,3,NE,16,NYG,14,2,Home,6,Pete Carroll,Jim Fassel
1999_03_SF_ARI,1999,3,SF,24,ARI,10,14,Away,2.5,Steve Mariucci,Vince Tobin
1999_03_SF_ARI,1999,3,ARI,10,SF,24,-14,Home,-2.5,Vince Tobin,Steve Mariucci
1999_04_ARI_DAL,1999,4,ARI,7,DAL,35,-28,Away,-7,Vince Tobin,Chan Gailey
1999_04_ARI_DAL,1999,4,DAL,35,ARI,7,28,Home,7,Chan Gailey,Vince Tobin
1999_04_BAL_ATL,1999,4,BAL,19,ATL,13,6,Away,-2.5,Brian Billick,Dan Reeves
1999_04_BAL_ATL,1999,4,ATL,13,BAL,19,-6,Home,2.5,Dan Reeves,Brian Billick
1999_04_JAX_PIT,1999,4,JAX,17,PIT,3,14,Away,3,Tom Coughlin,Bill Cowher
1999_04_JAX_PIT,1999,4,PIT,3,JAX,17,-14,Home,-3,Bill Cowher,Tom Coughlin
1999_04_NE_CLE,1999,4,NE,19,CLE,7,12,Away,12,Pete Carroll,Chris Palmer
1999_04_NE_CLE,1999,4,CLE,7,NE,19,-12,Home,-12,Chris Palmer,Pete Carroll
1999_04_NO_CHI,1999,4,NO,10,CHI,14,-4,Away,1,Mike Ditka,Dick Jauron
1999_04_NO_CHI,1999,4,CHI,14,NO,10,4,Home,-1,Dick Jauron,Mike Ditka
1999_04_PHI_NYG,1999,4,PHI,15,NYG,16,-1,Away,-9.5,Andy Reid,Jim Fassel
1999_04_PHI_NYG,1999,4,NYG,16,PHI,15,1,Home,9.5,Jim Fassel,Andy Reid
1999_04_STL_CIN,1999,4,LA,38,CIN,10,28,Away,3.5,Dick Vermeil,Bruce Coslet
1999_04_STL_CIN,1999,4,CIN,10,LA,38,-28,Home,-3.5,Bruce Coslet,Dick Vermeil
1999_04_TB_MIN,1999,4,TB,14,MIN,21,-7,Away,-7,Tony Dungy,Dennis Green
1999_04_TB_MIN,1999,4,MIN,21,TB,14,7,Home,7,Dennis Green,Tony Dungy
1999_04_CAR_WAS,1999,4,CAR,36,WAS,38,-2,Away,-8.5,George Seifert,Norv Turner
1999_04_CAR_WAS,1999,4,WAS,38,CAR,36,2,Home,8.5,Norv Turner,George Seifert
1999_04_KC_SD,1999,4,KC,14,LAC,21,-7,Away,-1,Gunther Cunningham,Mike Riley
1999_04_KC_SD,1999,4,LAC,21,KC,14,7,Home,1,Mike Riley,Gunther Cunningham
1999_04_NYJ_DEN,1999,4,NYJ,21,DEN,13,8,Away,-5.5,Bill Parcells,Mike Shanahan
1999_04_NYJ_DEN,1999,4,DEN,13,NYJ,21,-8,Home,5.5,Mike Shanahan,Bill Parcells
1999_04_TEN_SF,1999,4,TEN,22,SF,24,-2,Away,-1.5,Jeff Fisher,Steve Mariucci
1999_04_TEN_SF,1999,4,SF,24,TEN,22,2,Home,1.5,Steve Mariucci,Jeff Fisher
1999_04_OAK_SEA,1999,4,LV,21,SEA,22,-1,Away,-3.5,Jon Gruden,Mike Holmgren
1999_04_OAK_SEA,1999,4,SEA,22,LV,21,1,Home,3.5,Mike Holmgren,Jon Gruden
1999_04_BUF_MIA,1999,4,BUF,23,MIA,18,5,Away,-4.5,Wade Phillips,Jimmy Johnson
1999_04_BUF_MIA,1999,4,MIA,18,BUF,23,-5,Home,4.5,Jimmy Johnson,Wade Phillips
1999_05_ATL_NO,1999,5,ATL,20,NO,17,3,Away,-3,Dan Reeves,Mike Ditka
1999_05_ATL_NO,1999,5,NO,17,ATL,20,-3,Home,3,Mike Ditka,Dan Reeves
1999_05_CHI_MIN,1999,5,CHI,24,MIN,22,2,Away,-13,Dick Jauron,Dennis Green
1999_05_CHI_MIN,1999,5,MIN,22,CHI,24,-2,Home,13,Dennis Green,Dick Jauron
1999_05_CIN_CLE,1999,5,CIN,18,CLE,17,1,Away,3,Bruce Coslet,Chris Palmer
1999_05_CIN_CLE,1999,5,CLE,17,CIN,18,-1,Home,-3,Chris Palmer,Bruce Coslet
1999_05_DAL_PHI,1999,5,DAL,10,PHI,13,-3,Away,9.5,Chan Gailey,Andy Reid
1999_05_DAL_PHI,1999,5,PHI,13,DAL,10,3,Home,-9.5,Andy Reid,Chan Gailey
1999_05_NE_KC,1999,5,NE,14,KC,16,-2,Away,-2.5,Pete Carroll,Gunther Cunningham
1999_05_NE_KC,1999,5,KC,16,NE,14,2,Home,2.5,Gunther Cunningham,Pete Carroll
1999_05_PIT_BUF,1999,5,PIT,21,BUF,24,-3,Away,-6.5,Bill Cowher,Wade Phillips
1999_05_PIT_BUF,1999,5,BUF,24,PIT,21,3,Home,6.5,Wade Phillips,Bill Cowher
1999_05_SD_DET,1999,5,LAC,20,DET,10,10,Away,-3.5,Mike Riley,Bobby Ross
1999_05_SD_DET,1999,5,DET,10,LAC,20,-10,Home,3.5,Bobby Ross,Mike Riley
1999_05_SF_STL,1999,5,SF,20,LA,42,-22,Away,-3,Steve Mariucci,Dick Vermeil
1999_05_SF_STL,1999,5,LA,42,SF,20,22,Home,3,Dick Vermeil,Steve Mariucci
1999_05_NYG_ARI,1999,5,NYG,3,ARI,14,-11,Away,-3,Jim Fassel,Vince Tobin
1999_05_NYG_ARI,1999,5,ARI,14,NYG,3,11,Home,3,Vince Tobin,Jim Fassel
1999_05_BAL_TEN,1999,5,BAL,11,TEN,14,-3,Away,-7,Brian Billick,Jeff Fisher
1999_05_BAL_TEN,1999,5,TEN,14,BAL,11,3,Home,7,Jeff Fisher,Brian Billick
1999_05_DEN_OAK,1999,5,DEN,16,LV,13,3,Away,-7,Mike Shanahan,Jon Gruden
1999_05_DEN_OAK,1999,5,LV,13,DEN,16,-3,Home,7,Jon Gruden,Mike Shanahan
1999_05_MIA_IND,1999,5,MIA,34,IND,31,3,Away,1.5,Jimmy Johnson,Jim Mora
1999_05_MIA_IND,1999,5,IND,31,MIA,34,-3,Home,-1.5,Jim Mora,Jimmy Johnson
1999_05_TB_GB,1999,5,TB,23,GB,26,-3,Away,-6,Tony Dungy,Ray Rhodes
1999_05_TB_GB,1999,5,GB,26,TB,23,3,Home,6,Ray Rhodes,Tony Dungy
1999_05_JAX_NYJ,1999,5,JAX,16,NYJ,6,10,Away,3,Tom Coughlin,Bill Parcells
1999_05_JAX_NYJ,1999,5,NYJ,6,JAX,16,-10,Home,-3,Bill Parcells,Tom Coughlin
1999_06_CLE_JAX,1999,6,CLE,7,JAX,24,-17,Away,-17.5,Chris Palmer,Tom Coughlin
1999_06_CLE_JAX,1999,6,JAX,24,CLE,7,17,Home,17.5,Tom Coughlin,Chris Palmer
1999_06_IND_NYJ,1999,6,IND,16,NYJ,13,3,Away,2.5,Jim Mora,Bill Parcells
1999_06_IND_NYJ,1999,6,NYJ,13,IND,16,-3,Home,-2.5,Bill Parcells,Jim Mora
1999_06_MIA_NE,1999,6,MIA,31,NE,30,1,Away,-2.5,Jimmy Johnson,Pete Carroll
1999_06_MIA_NE,1999,6,NE,30,MIA,31,-1,Home,2.5,Pete Carroll,Jimmy Johnson
1999_06_MIN_DET,1999,6,MIN,23,DET,25,-2,Away,3.5,Dennis Green,Bobby Ross
1999_06_MIN_DET,1999,6,DET,25,MIN,23,2,Home,-3.5,Bobby Ross,Dennis Green
1999_06_OAK_BUF,1999,6,LV,20,BUF,14,6,Away,-3.5,Jon Gruden,Wade Phillips
1999_06_OAK_BUF,1999,6,BUF,14,LV,20,-6,Home,3.5,Wade Phillips,Jon Gruden
1999_06_PHI_CHI,1999,6,PHI,20,CHI,16,4,Away,-6.5,Andy Reid,Dick Jauron
1999_06_PHI_CHI,1999,6,CHI,16,PHI,20,-4,Home,6.5,Dick Jauron,Andy Reid
1999_06_PIT_CIN,1999,6,PIT,17,CIN,3,14,Away,5,Bill Cowher,Bruce Coslet
1999_06_PIT_CIN,1999,6,CIN,3,PIT,17,-14,Home,-5,Bruce Coslet,Bill Cowher
1999_06_STL_ATL,1999,6,LA,41,ATL,13,28,Away,6,Dick Vermeil,Dan Reeves
1999_06_STL_ATL,1999,6,ATL,13,LA,41,-28,Home,-6,Dan Reeves,Dick Vermeil
1999_06_TEN_NO,1999,6,TEN,24,NO,21,3,Away,3,Jeff Fisher,Mike Ditka
1999_06_TEN_NO,1999,6,NO,21,TEN,24,-3,Home,-3,Mike Ditka,Jeff Fisher
1999_06_SEA_SD,1999,6,SEA,10,LAC,13,-3,Away,1.5,Mike Holmgren,Mike Riley
1999_06_SEA_SD,1999,6,LAC,13,SEA,10,3,Home,-1.5,Mike Riley,Mike Holmgren
1999_06_CAR_SF,1999,6,CAR,31,SF,29,2,Away,-5,George Seifert,Steve Mariucci
1999_06_CAR_SF,1999,6,SF,29,CAR,31,-2,Home,5,Steve Mariucci,George Seifert
1999_06_GB_DEN,1999,6,GB,10,DEN,31,-21,Away,3.5,Ray Rhodes,Mike Shanahan
1999_06_GB_DEN,1999,6,DEN,31,GB,10,21,Home,-3.5,Mike Shanahan,Ray Rhodes
1999_06_WAS_ARI,1999,6,WAS,24,ARI,10,14,Away,3.5,Norv Turner,Vince Tobin
1999_06_WAS_ARI,1999,6,ARI,10,WAS,24,-14,Home,-3.5,Vince Tobin,Norv Turner
1999_06_DAL_NYG,1999,6,DAL,10,NYG,13,-3,Away,3,Chan Gailey,Jim Fassel
1999_06_DAL_NYG,1999,6,NYG,13,DAL,10,3,Home,-3,Jim Fassel,Chan Gailey
1999_07_KC_BAL,1999,7,KC,35,BAL,8,27,Away,1,Gunther Cunningham,Brian Billick
1999_07_KC_BAL,1999,7,BAL,8,KC,35,-27,Home,-1,Brian Billick,Gunther Cunningham
1999_07_CHI_TB,1999,7,CHI,3,TB,6,-3,Away,-8,Dick Jauron,Tony Dungy
1999_07_CHI_TB,1999,7,TB,6,CHI,3,3,Home,8,Tony Dungy,Dick Jauron
1999_07_CIN_IND,1999,7,CIN,10,IND,31,-21,Away,-11,Bruce Coslet,Jim Mora
1999_07_CIN_IND,1999,7,IND,31,CIN,10,21,Home,11,Jim Mora,Bruce Coslet
1999_07_CLE_STL,1999,7,CLE,3,LA,34,-31,Away,-18.5,Chris Palmer,Dick Vermeil
1999_07_CLE_STL,1999,7,LA,34,CLE,3,31,Home,18.5,Dick Vermeil,Chris Palmer
1999_07_DEN_NE,1999,7,DEN,23,NE,24,-1,Away,-3.5,Mike Shanahan,Pete Carroll
1999_07_DEN_NE,1999,7,NE,24,DEN,23,1,Home,3.5,Pete Carroll,Mike Shanahan
1999_07_DET_CAR,1999,7,DET,24,CAR,9,15,Away,-4.5,Bobby Ross,George Seifert
1999_07_DET_CAR,1999,7,CAR,9,DET,24,-15,Home,4.5,George Seifert,Bobby Ross
1999_07_NO_NYG,1999,7,NO,3,NYG,31,-28,Away,-3,Mike Ditka,Jim Fassel
1999_07_NO_NYG,1999,7,NYG,31,NO,3,28,Home,3,Jim Fassel,Mike Ditka
1999_07_PHI_MIA,1999,7,PHI,13,MIA,16,-3,Away,-9,Andy Reid,Jimmy Johnson
1999_07_PHI_MIA,1999,7,MIA,16,PHI,13,3,Home,9,Jimmy Johnson,Andy Reid
1999_07_SF_MIN,1999,7,SF,16,MIN,40,-24,Away,-7,Steve Mariucci,Dennis Green
1999_07_SF_MIN,1999,7,MIN,40,SF,16,24,Home,7,Dennis Green,Steve Mariucci
1999_07_WAS_DAL,1999,7,WAS,20,DAL,38,-18,Away,-2,Norv Turner,Chan Gailey
1999_07_WAS_DAL,1999,7,DAL,38,WAS,20,18,Home,2,Chan Gailey,Norv Turner
1999_07_GB_SD,1999,7,GB,31,LAC,3,28,Away,3,Ray Rhodes,Mike Riley
1999_07_GB_SD,1999,7,LAC,3,GB,31,-28,Home,-3,Mike Riley,Ray Rhodes
1999_07_BUF_SEA,1999,7,BUF,16,SEA,26,-10,Away,-2.5,Wade Phillips,Mike Holmgren
1999_07_BUF_SEA,1999,7,SEA,26,BUF,16,10,Home,2.5,Mike Holmgren,Wade Phillips
1999_07_NYJ_OAK,1999,7,NYJ,23,LV,24,-1,Away,-6.5,Bill Parcells,Jon Gruden
1999_07_NYJ_OAK,1999,7,LV,24,NYJ,23,1,Home,6.5,Jon Gruden,Bill Parcells
1999_07_ATL_PIT,1999,7,ATL,9,PIT,13,-4,Away,-5.5,Dan Reeves,Bill Cowher
1999_07_ATL_PIT,1999,7,PIT,13,ATL,9,4,Home,5.5,Bill Cowher,Dan Reeves
1999_08_BUF_BAL,1999,8,BUF,13,BAL,10,3,Away,3.5,Wade Phillips,Brian Billick
1999_08_BUF_BAL,1999,8,BAL,10,BUF,13,-3,Home,-3.5,Brian Billick,Wade Phillips
1999_08_CAR_ATL,1999,8,CAR,20,ATL,27,-7,Away,-2,George Seifert,Dan Reeves
1999_08_CAR_ATL,1999,8,ATL,27,CAR,20,7,Home,2,Dan Reeves,George Seifert
1999_08_CHI_WAS,1999,8,CHI,22,WAS,48,-26,Away,-8.5,Dick Jauron,Norv Turner
1999_08_CHI_WAS,1999,8,WAS,48,CHI,22,26,Home,8.5,Norv Turner,Dick Jauron
1999_08_CLE_NO,1999,8,CLE,21,NO,16,5,Away,-9.5,Chris Palmer,Mike Ditka
1999_08_CLE_NO,1999,8,NO,16,CLE,21,-5,Home,9.5,Mike Ditka,Chris Palmer
1999_08_DAL_IND,1999,8,DAL,24,IND,34,-10,Away,-3,Chan Gailey,Jim Mora
1999_08_DAL_IND,1999,8,IND,34,DAL,24,10,Home,3,Jim Mora,Chan Gailey
1999_08_JAX_CIN,1999,8,JAX,41,CIN,10,31,Away,12.5,Tom Coughlin,Bruce Coslet
1999_08_JAX_CIN,1999,8,CIN,10,JAX,41,-31,Home,-12.5,Bruce Coslet,Tom Coughlin
1999_08_NYG_PHI,1999,8,NYG,23,PHI,17,6,Away,2.5,Jim Fassel,Andy Reid
1999_08_NYG_PHI,1999,8,PHI,17,NYG,23,-6,Home,-2.5,Andy Reid,Jim Fassel
1999_08_STL_TEN,1999,8,LA,21,TEN,24,-3,Away,3,Dick Vermeil,Jeff Fisher
1999_08_STL_TEN,1999,8,TEN,24,LA,21,3,Home,-3,Jeff Fisher,Dick Vermeil
1999_08_SD_KC,1999,8,LAC,0,KC,34,-34,Away,-6,Mike Riley,Gunther Cunningham
1999_08_SD_KC,1999,8,KC,34,LAC,0,34,Home,6,Gunther Cunningham,Mike Riley
1999_08_MIA_OAK,1999,8,MIA,16,LV,9,7,Away,-3,Jimmy Johnson,Jon Gruden
1999_08_MIA_OAK,1999,8,LV,9,MIA,16,-7,Home,3,Jon Gruden,Jimmy Johnson
1999_08_NE_ARI,1999,8,NE,27,ARI,3,24,Away,3,Pete Carroll,Vince Tobin
1999_08_NE_ARI,1999,8,ARI,3,NE,27,-24,Home,-3,Vince Tobin,Pete Carroll
1999_08_MIN_DEN,1999,8,MIN,23,DEN,20,3,Away,2.5,Dennis Green,Mike Shanahan
1999_08_MIN_DEN,1999,8,DEN,20,MIN,23,-3,Home,-2.5,Mike Shanahan,Dennis Green
1999_08_TB_DET,1999,8,TB,3,DET,20,-17,Away,2.5,Tony Dungy,Bobby Ross
1999_08_TB_DET,1999,8,DET,20,TB,3,17,Home,-2.5,Bobby Ross,Tony Dungy
1999_08_SEA_GB,1999,8,SEA,27,GB,7,20,Away,-5.5,Mike Holmgren,Ray Rhodes
1999_08_SEA_GB,1999,8,GB,7,SEA,27,-20,Home,5.5,Ray Rhodes,Mike Holmgren
1999_09_ARI_NYJ,1999,9,ARI,7,NYJ,12,-5,Away,-7,Vince Tobin,Bill Parcells
1999_09_ARI_NYJ,1999,9,NYJ,12,ARI,7,5,Home,7,Bill Parcells,Vince Tobin
1999_09_BAL_CLE,1999,9,BAL,41,CLE,9,32,Away,3.5,Brian Billick,Chris Palmer
1999_09_BAL_CLE,1999,9,CLE,9,BAL,41,-32,Home,-3.5,Chris Palmer,Brian Billick
1999_09_BUF_WAS,1999,9,BUF,34,WAS,17,17,Away,-4,Wade Phillips,Norv Turner
1999_09_BUF_WAS,1999,9,WAS,17,BUF,34,-17,Home,4,Norv Turner,Wade Phillips
1999_09_CHI_GB,1999,9,CHI,14,GB,13,1,Away,-9,Dick Jauron,Ray Rhodes
1999_09_CHI_GB,1999,9,GB,13,CHI,14,-1,Home,9,Ray Rhodes,Dick Jauron
1999_09_JAX_ATL,1999,9,JAX,30,ATL,7,23,Away,6,Tom Coughlin,Dan Reeves
1999_09_JAX_ATL,1999,9,ATL,7,JAX,30,-23,Home,-6,Dan Reeves,Tom Coughlin
1999_09_KC_IND,1999,9,KC,17,IND,25,-8,Away,-4,Gunther Cunningham,Jim Mora
1999_09_KC_IND,1999,9,IND,25,KC,17,8,Home,4,Jim Mora,Gunther Cunningham
1999_09_PHI_CAR,1999,9,PHI,7,CAR,33,-26,Away,-5,Andy Reid,George Seifert
1999_09_PHI_CAR,1999,9,CAR,33,PHI,7,26,Home,5,George Seifert,Andy Reid
1999_09_STL_DET,1999,9,LA,27,DET,31,-4,Away,4,Dick Vermeil,Bobby Ross
1999_09_STL_DET,1999,9,DET,31,LA,27,4,Home,-4,Bobby Ross,Dick Vermeil
1999_09_TB_NO,1999,9,TB,31,NO,16,15,Away,3.5,Tony Dungy,Mike Ditka
1999_09_TB_NO,1999,9,NO,16,TB,31,-15,Home,-3.5,Mike Ditka,Tony Dungy
1999_09_PIT_SF,1999,9,PIT,27,SF,6,21,Away,-2.5,Bill Cowher,Steve Mariucci
1999_09_PIT_SF,1999,9,SF,6,PIT,27,-21,Home,2.5,Steve Mariucci,Bill Cowher
1999_09_CIN_SEA,1999,9,CIN,20,SEA,37,-17,Away,-14,Bruce Coslet,Mike Holmgren
1999_09_CIN_SEA,1999,9,SEA,37,CIN,20,17,Home,14,Mike Holmgren,Bruce Coslet
1999_09_DEN_SD,1999,9,DEN,33,LAC,17,16,Away,-0,Mike Shanahan,Mike Riley
1999_09_DEN_SD,1999,9,LAC,17,DEN,33,-16,Home,0,Mike Riley,Mike Shanahan
1999_09_TEN_MIA,1999,9,TEN,0,MIA,17,-17,Away,-3,Jeff Fisher,Jimmy Johnson
1999_09_TEN_MIA,1999,9,MIA,17,TEN,0,17,Home,3,Jimmy Johnson,Jeff Fisher
1999_09_DAL_MIN,1999,9,DAL,17,MIN,27,-10,Away,-6.5,Chan Gailey,Dennis Green
1999_09_DAL_MIN,1999,9,MIN,27,DAL,17,10,Home,6.5,Dennis Green,Chan Gailey
1999_10_CAR_STL,1999,10,CAR,10,LA,35,-25,Away,-10,George Seifert,Dick Vermeil
1999_10_CAR_STL,1999,10,LA,35,CAR,10,25,Home,10,Dick Vermeil,George Seifert
1999_10_CLE_PIT,1999,10,CLE,16,PIT,15,1,Away,-14.5,Chris Palmer,Bill Cowher
1999_10_CLE_PIT,1999,10,PIT,15,CLE,16,-1,Home,14.5,Bill Cowher,Chris Palmer
1999_10_IND_NYG,1999,10,IND,27,NYG,19,8,Away,3,Jim Mora,Jim Fassel
1999_10_IND_NYG,1999,10,NYG,19,IND,27,-8,Home,-3,Jim Fassel,Jim Mora
1999_10_KC_TB,1999,10,KC,10,TB,17,-7,Away,-3,Gunther Cunningham,Tony Dungy
1999_10_KC_TB,1999,10,TB,17,KC,10,7,Home,3,Tony Dungy,Gunther Cunningham
1999_10_MIA_BUF,1999,10,MIA,3,BUF,23,-20,Away,-3,Jimmy Johnson,Wade Phillips
1999_10_MIA_BUF,1999,10,BUF,23,MIA,3,20,Home,3,Wade Phillips,Jimmy Johnson
1999_10_MIN_CHI,1999,10,MIN,27,CHI,24,3,Away,6.5,Dennis Green,Dick Jauron
1999_10_MIN_CHI,1999,10,CHI,24,MIN,27,-3,Home,-6.5,Dick Jauron,Dennis Green
1999_10_SF_NO,1999,10,SF,6,NO,24,-18,Away,1,Steve Mariucci,Mike Ditka
1999_10_SF_NO,1999,10,NO,24,SF,6,18,Home,-1,Mike Ditka,Steve Mariucci
1999_10_TEN_CIN,1999,10,TEN,24,CIN,14,10,Away,10,Jeff Fisher,Bruce Coslet
1999_10_TEN_CIN,1999,10,CIN,14,TEN,24,-10,Home,-10,Bruce Coslet,Jeff Fisher
1999_10_WAS_PHI,1999,10,WAS,28,PHI,35,-7,Away,6,Norv Turner,Andy Reid
1999_10_WAS_PHI,1999,10,PHI,35,WAS,28,7,Home,-6,Andy Reid,Norv Turner
1999_10_BAL_JAX,1999,10,BAL,3,JAX,6,-3,Away,-13,Brian Billick,Tom Coughlin
1999_10_BAL_JAX,1999,10,JAX,6,BAL,3,3,Home,13,Tom Coughlin,Brian Billick
1999_10_SD_OAK,1999,10,LAC,9,LV,28,-19,Away,-7,Mike Riley,Jon Gruden
1999_10_SD_OAK,1999,10,LV,28,LAC,9,19,Home,7,Jon Gruden,Mike Riley
1999_10_DET_ARI,1999,10,DET,19,ARI,23,-4,Away,5.5,Bobby Ross,Vince Tobin
1999_10_DET_ARI,1999,10,ARI,23,DET,19,4,Home,-5.5,Vince Tobin,Bobby Ross
